Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %,Year
3392,Six Degrees of Celebration,25030264,0,0.0,25030264,1.0,2010
3393,The Last Tycoon,25009914,0,0.0,25009914,1.0,2012
3394,Georgia Rule,25000167,19103072,0.7641177756932583,5897095,0.23588222430674163,2007
3395,"Me, Myself and Mum",24991467,0,0.0,24991467,1.0,2013
3396,Whiskey Tango Foxtrot,24972139,23083334,0.924363507667485,1888805,0.07563649233251504,2016
3397,A Single Man,24964890,9176000,0.36755619592155225,15788890,0.6324438040784478,2009
3398,Booksmart,24959607,22680962,0.9087066955821861,2278645,0.09129330441781396,2019
3399,The Way Home,24952738,445367,0.017848422084983218,24507371,0.9821515779150167,2002
3400,Housefull 2,24922847,1791780,0.07189307064317331,23131067,0.9281069293568267,2012
3401,April Snow,24873159,0,0.0,24873159,1.0,2005
3402,Seed of Chucky,24829644,17083732,0.6880377342502373,7745912,0.31196226574976266,2004
3403,Wild City,24817852,34866,0.0014048758127818636,24782986,0.9985951241872182,2015
3404,The Miracle of Bern,24816394,0,0.0,24816394,1.0,2003
3405,Elle s'appelait Sarah,24792815,7693187,0.31029905236658284,17099628,0.6897009476334172,2010
3406,Eyyvah Eyvah 2,24792348,0,0.0,24792348,1.0,2011
3407,The Courier,24763612,6613432,0.2670624947604574,18150180,0.7329375052395426,2021
3408,Lottery Ticket,24719879,24719879,1.0,0,0.0,2010
3409,Big Miracle,24719215,20157300,0.815450652458017,4561915,0.18454934754198302,2012
3410,Bride & Prejudice,24716440,6605592,0.26725499303297723,18110848,0.7327450069670227,2004
3411,Kaiji: Jinsei gyakuten gêmu,24709016,0,0.0,24709016,1.0,2009
3412,Super 30,24701637,2269878,0.09189180457959123,22431759,0.9081081954204088,2019
3413,The Shipping News,24690441,11434216,0.4631029474119154,13256225,0.5368970525880846,2001
3414,Soulmate,24684439,0,0.0,24684439,1.0,2016
3415,Drug War,24676341,128195,0.005195057079167451,24548146,0.9948049429208325,2013
3416,Punch-Drunk Love,24665649,17844216,0.7234440091156734,6821433,0.27655599088432664,2002
3417,Ready,24663361,955148,0.03872740621199195,23708213,0.961272593788008,2011
3418,Liar Game: The Final Stage,24658706,0,0.0,24658706,1.0,2010
3419,The Death of Stalin,24646055,8047856,0.32653728963925466,16598199,0.6734627103607453,2017
3420,The Snow Queen 3: Fire and Ice,24644317,0,0.0,24644317,1.0,2016
3421,Sparkle,24637800,24397469,0.9902454358749564,240331,0.009754564125043632,2012
3422,The Players,24629152,10854,0.00044069726801799754,24618298,0.999559302731982,2012
3423,Liar Game: Reborn,24549726,0,0.0,24549726,1.0,2012
3424,Joe Somebody,24516772,22771646,0.9288190957602412,1745126,0.07118090423975881,2001
3425,Podium,24511116,0,0.0,24511116,1.0,2004
3426,Race,24503269,1367024,0.05578945405202873,23136245,0.9442105459479713,2008
3427,God's Not Dead 2,24487848,20774575,0.8483626245964937,3713273,0.15163737540350627,2016
3428,The Tale of The Princess Kaguya,24434485,703232,0.028780307831329368,23731253,0.9712196921686707,2013
3429,The 8-Year Engagement,24425963,0,0.0,24425963,1.0,2017
3430,Stan & Ollie,24420923,5470235,0.22399788083357866,18950688,0.7760021191664214,2018
3431,Down to You,24419914,20069008,0.8218295936668737,4350906,0.1781704063331263,2000
3432,If I Were You 2,24415116,0,0.0,24415116,1.0,2009
3433,Skyfire,24375211,1105,4.533294091279866e-05,24374106,0.9999546670590872,2019
3434,The Next Best Thing,24362772,14990582,0.61530691170939,9372190,0.38469308829060994,2000
3435,Detective Conan: Crossroad in the Ancient Capital,24342320,0,0.0,24342320,1.0,2003
3436,The Witch: Part 1 - The Subversion,24340302,0,0.0,24340302,1.0,2018
3437,Nowhere in Africa,24322180,6180200,0.25409728897656375,18141980,0.7459027110234362,2001
3438,Tanguy,24272365,0,0.0,24272365,1.0,2001
3439,The Great Beauty,24271739,2852400,0.11751939158541545,21419339,0.8824806084145845,2013
3440,Trance,24261569,2328743,0.09598484747626998,21932826,0.90401515252373,2013
3441,The Accidental Detective 2: In Action,24243825,179045,0.0073851795250955655,24064780,0.9926148204749045,2018
3442,Camping 3,24224579,0,0.0,24224579,1.0,2016
3443,Jolly LLB 2,24214186,1654254,0.06831755566757437,22559932,0.9316824443324256,2017
3444,The Railway Man,24174885,4438438,0.18359706778336277,19736447,0.8164029322166372,2013
3445,The Way Back,24172201,2701859,0.11177546471668012,21470342,0.8882245352833199,2010
3446,The Guru,24128852,3095506,0.12829064557236292,21033346,0.8717093544276371,2002
3447,The Founder,24121245,12786053,0.5300743390318369,11335192,0.46992566096816313,2016
3448,Out of Inferno,24109886,0,0.0,24109886,1.0,2013
3449,Guru,24108727,2096000,0.08693947216707046,22012727,0.9130605278329296,2007
3450,Start-Up,24106579,0,0.0,24106579,1.0,2019
3451,Bad Santa 2,24079268,17782178,0.7384849904905747,6297090,0.2615150095094253,2016
3452,Kung Fu Jungle,24070765,129784,0.0053917688116684286,23940981,0.9946082311883315,2014
3453,I Give My First Love to You,24051386,0,0.0,24051386,1.0,2009
3454,I Can Speak,24024444,63239,0.0026322773588433514,23961205,0.9973677226411567,2017
3455,Nasha Russia. Yaytsa sudby,24022125,0,0.0,24022125,1.0,2010
3456,Dark Water,24010000,0,0.0,24010000,1.0,2002
3457,Bring Happiness Home,23980000,0,0.0,23980000,1.0,2013
3458,Partner,23968620,1062840,0.04434297844431594,22905780,0.9556570215556841,2007
3459,I Want You,23961214,0,0.0,23961214,1.0,2012
3460,Türkisch für Anfänger,23952712,0,0.0,23952712,1.0,2012
3461,School for Scoundrels,23947685,17807569,0.7436029411611185,6140116,0.25639705883888153,2006
3462,I Love You in Every Language in the World,23941317,0,0.0,23941317,1.0,2005
3463,Stormbreaker,23937870,677646,0.028308533716659,23260224,0.971691466283341,2006
3464,Harold & Kumar Go to White Castle,23936908,18250550,0.7624439213285191,5686358,0.23755607867148087,2004
3465,Killing for the Prosecution,23929620,0,0.0,23929620,1.0,2018
3466,25th Hour,23928503,13084595,0.5468204592656716,10843908,0.4531795407343284,2002
3467,Birth,23925492,5095038,0.21295436683182942,18830454,0.7870456331681706,2004
3468,Mortadelo & Filemon: The Big Adventure,23920411,0,0.0,23920411,1.0,2003
3469,Sex Is Zero,23915279,0,0.0,23915279,1.0,2002
3470,Mao's Last Dancer,23914731,4817770,0.20145616523974283,19096961,0.7985438347602571,2009
3471,Life as a House,23903791,15667270,0.6554303457556168,8236521,0.34456965424438324,2001
3472,Pinocchio,23887762,1831718,0.07668018460666177,22056044,0.9233198153933382,2019
3473,Spirits' Homecoming,23857217,125616,0.0052653249538703525,23731601,0.9947346750461297,2016
3474,Silence,23834809,7100177,0.2978910802264033,16734632,0.7021089197735967,2016
3475,Lady Vengeance,23834149,211667,0.00888082893163083,23622482,0.9911191710683692,2005
3476,Eight Crazy Nights,23833131,23586598,0.9896558702253598,246533,0.010344129774640184,2002
3477,Wanderlust,23812816,17450535,0.7328211413551425,6362281,0.26717885864485746,2012
3478,Detective Conan: The Phantom of Baker Street,23786606,0,0.0,23786606,1.0,2002
3479,"Little Brother, Big Trouble: A Christmas Adventure",23785681,0,0.0,23785681,1.0,2012
3480,Dark Planet,23772559,0,0.0,23772559,1.0,2009
3481,Interstellar 2020 Re-release,23771122,0,0.0,23771122,1.0,2020
3482,Dickie Roberts: Former Child Star,23769505,22738671,0.9566320796331266,1030834,0.04336792036687344,2003
3483,Detroit Metal City,23744571,0,0.0,23744571,1.0,2008
3484,The Peanut Butter Falcon,23743627,20457151,0.8615849212927746,3286476,0.1384150787072253,2019
3485,Pokémon the Movie: The Power of Us,23740788,789170,0.0332411038757433,22951618,0.9667588961242567,2018
3486,Russian Dolls,23727301,326095,0.013743451056654105,23401206,0.9862565489433459,2005
3487,In the Cut,23726793,4750602,0.20022099067497237,18976191,0.7997790093250277,2003
3488,Il mio miglior nemico,23710143,0,0.0,23710143,1.0,2006
3489,Da Xiao Jiang Hu,23705022,0,0.0,23705022,1.0,2010
3490,To the Arctic 3D,23695388,14560838,0.6145009315736886,9134550,0.3854990684263115,2012
3491,The Glass House,23619609,18150259,0.7684402819707981,5469350,0.23155971802920192,2001
3492,Little White Lies 2,23613535,0,0.0,23613535,1.0,2019
3493,Kevin Hart: What Now?,23591043,23591043,1.0,0,0.0,2016
3494,Hustle & Flow,23563727,22202809,0.9422452144348812,1360918,0.057754785565118795,2005
3495,No manches Frida,23540937,11528613,0.48972617360133114,12012324,0.5102738263986688,2016
3496,Disco,23524551,0,0.0,23524551,1.0,2008
3497,Biker Boyz,23510621,22076772,0.9390127125948736,1433849,0.06098728740512639,2003
3498,Wish Upon,23468586,14301505,0.6093892917110558,9167081,0.39061070828894423,2017
3499,Valley of the Wolves: Iraq,23465471,0,0.0,23465471,1.0,2006
3500,Tomcats,23430766,13558739,0.5786724599614029,9872027,0.4213275400385971,2001
3501,Act of Vengeance,23423390,0,0.0,23423390,1.0,2010
3502,Ossan's Love: Love or Dead,23422744,0,0.0,23422744,1.0,2019
3503,Only Cloud Knows,23410836,0,0.0,23410836,1.0,2019
3504,Those Who Wish Me Dead,23408489,7347103,0.3138648974737327,16061386,0.6861351025262673,2021
3505,Kingdom Come,23396049,23249649,0.9937425331943868,146400,0.006257466805613204,2001
3506,In His Chart,23384864,0,0.0,23384864,1.0,2011
3507,Antwone Fisher,23367586,21078145,0.9020249246113826,2289441,0.09797507538861738,2002
3508,The Father,23366855,2122771,0.09084538762276738,21244084,0.9091546123772326,2020
3509,Detroit,23355100,16790139,0.7189067484189748,6564961,0.2810932515810251,2017
3510,Paris,23328518,1010194,0.04330296506619066,22318324,0.9566970349338093,2008
3511,Captain Alatriste: The Spanish Musketeer,23321954,0,0.0,23321954,1.0,2006
3512,Middle School: The Worst Years of My Life,23316139,20007149,0.8580815631610362,3308990,0.14191843683896377,2016
3513,Under the Same Moon,23313049,12590147,0.5400472070384272,10722902,0.4599527929615727,2008
3514,Warrior,23308615,13657115,0.5859256330760108,9651500,0.41407436692398925,2011
3515,Ali G Indahouse,23280529,0,0.0,23280529,1.0,2002
3516,Yomigaeri,23259542,0,0.0,23259542,1.0,2003
3517,"Sorry, If I Love You",23249815,0,0.0,23249815,1.0,2008
3518,Another Public Enemy,23248003,0,0.0,23248003,1.0,2005
3519,Jonas Brothers: The 3D Concert Experience,23186960,19162740,0.8264446913265042,4024220,0.1735553086734958,2009
3520,Super Troopers,23182223,18492362,0.7976958033748532,4689861,0.2023041966251468,2002
3521,Triple 9,23177948,12639297,0.5453156163781194,10538651,0.4546843836218806,2016
3522,Hoodwinked Too! Hood vs. Evil,23167844,10143779,0.4378387130023838,13024065,0.5621612869976161,2011
3523,Rock Dog,23157646,9420546,0.40680067395451164,13737100,0.5931993260454884,2016
3524,The Guernsey Literary and Potato Peel Pie Society,23148937,0,0.0,23148937,1.0,2018
3525,The Crimes That Bind,23144130,0,0.0,23144130,1.0,2018
3526,New Happy Dad and Son 3: Adventure in Russia,23130469,0,0.0,23130469,1.0,2018
3527,Dark Waters,23108017,11136084,0.48191430705629135,11971933,0.5180856929437087,2019
3528,The Farewell,23076657,17695781,0.7668260181706562,5380876,0.23317398182934382,2019
3529,The Choice,23064015,18730891,0.8121262061267304,4333124,0.1878737938732697,2016
3530,"OSS 117: Cairo, Nest of Spies",23055884,303543,0.013165532928600785,22752341,0.9868344670713992,2006
3531,"The Legend of Al, John and Jack",23039985,0,0.0,23039985,1.0,2002
3532,Confidence,23014206,12251640,0.5323511921288964,10762566,0.46764880787110363,2003
3533,Under the Hawthorn Tree,23004431,0,0.0,23004431,1.0,2010
3534,Detective Conan: Full Score of Fear,22996756,0,0.0,22996756,1.0,2008
3535,Padmaavat,22991060,11846060,0.5152463609768319,11145000,0.48475363902316815,2018
3536,Aquamarine,22989957,18597342,0.8089333094446414,4392615,0.19106669055535858,2006
3537,The Marksman,22988549,15566093,0.677123771491624,7422456,0.32287622850837605,2021
3538,Imagine That,22985194,16123323,0.7014656043364264,6861871,0.2985343956635737,2009
3539,Hotaru the Movie: It's Only a Little Light in My Life,22975341,0,0.0,22975341,1.0,2012
3540,Days of Glory,22963701,320700,0.013965518885653493,22643001,0.9860344811143466,2006
3541,Penny Pincher!,22955486,0,0.0,22955486,1.0,2016
3542,The Human Stain,22954068,5381908,0.23446423527193525,17572160,0.7655357647280647,2003
3543,Kung Fu Dunk,22945567,0,0.0,22945567,1.0,2008
3544,Domino,22944502,10169202,0.4432086606194373,12775300,0.5567913393805627,2005
3545,Armored,22942221,15988876,0.6969192738575747,6953345,0.30308072614242537,2009
3546,Young Adult,22939027,16311571,0.7110838223434673,6627456,0.28891617765653266,2011
3547,A Perfect Getaway,22938329,15515460,0.6763988780525382,7422869,0.3236011219474618,2009
3548,Andalucia: Revenge of the Goddess,22929221,0,0.0,22929221,1.0,2011
3549,A Separation,22926076,7099055,0.30964980662194436,15827021,0.6903501933780556,2011
3550,Hot Road,22916313,0,0.0,22916313,1.0,2014
3551,The Wind that Shakes the Barley,22899908,1836089,0.08017888106799381,21063819,0.9198211189320062,2006
3552,Dorian Gray,22873653,0,0.0,22873653,1.0,2009
3553,The Merry Widow,22872698,0,0.0,22872698,1.0,2008
3554,Baggage Claim,22871096,21569509,0.9430903092707057,1301587,0.056909690729294304,2013
3555,Qualunquemente,22862029,0,0.0,22862029,1.0,2011
3556,Won't You Be My Neighbor?,22844741,22835787,0.9996080498351897,8954,0.0003919501648103605,2018
3557,Dr. T & the Women,22844291,13113041,0.5740182962999377,9731250,0.42598170370006233,2000
3558,Kon-Tiki,22842887,1517410,0.06642811830220935,21325477,0.9335718816977907,2012
3559,The Ruins,22818256,17432844,0.763986695565165,5385412,0.23601330443483498,2008
3560,Persepolis,22783978,4445756,0.19512641734467967,18338222,0.8048735826553204,2007
3561,The Knight of Shadows: Between Yin and Yang,22774256,0,0.0,22774256,1.0,2019
3562,Extraordinary Mission,22757764,54174,0.0023804623336457836,22703590,0.9976195376663543,2017
3563,Black and Blue,22741061,22055313,0.9698453823240701,685748,0.030154617675929897,2019
3564,U2,22730842,10363341,0.4559154033977272,12367501,0.5440845966022728,2008
3565,The Accidental Husband,22707064,0,0.0,22707064,1.0,2008
3566,Fading Gigolo,22706304,3769873,0.1660275930420028,18936431,0.8339724069579972,2014
3567,Cassandra's Dream,22686378,973018,0.04288996683384188,21713360,0.9571100331661582,2007
3568,Paco and the Magical Book,22679633,0,0.0,22679633,1.0,2008
3569,Christmas in Love,22668087,0,0.0,22668087,1.0,2004
3570,Fall in Love Like a Star,22640355,0,0.0,22640355,1.0,2012
3571,The White Massai,22632255,0,0.0,22632255,1.0,2005
3572,Detective Conan: Magician of the Silver Sky,22618511,0,0.0,22618511,1.0,2004
3573,EuroTrip,22605153,17771387,0.7861653048753973,4833766,0.2138346951246028,2004
3574,The Banquet,22598772,0,0.0,22598772,1.0,2006
3575,Recep Ivedik 3,22588876,0,0.0,22588876,1.0,2010
3576,Friends: Naki on the Monster Island,22537428,0,0.0,22537428,1.0,2011
3577,Asterix and the Vikings,22501596,0,0.0,22501596,1.0,2006
3578,The Day We Lit Up the Sky,22500000,0,0.0,22500000,1.0,2021
3579,Doomsday,22472631,11008770,0.48987455006937103,11463861,0.5101254499306289,2008
3580,Swimming Pool,22441497,10130108,0.45140072429214506,12311389,0.5485992757078549,2003
3581,Europe Raiders,22435156,0,0.0,22435156,1.0,2018
3582,Men in the City,22420615,0,0.0,22420615,1.0,2009
3583,Villain,22414467,0,0.0,22414467,1.0,2010
3584,Two Can Play That Game,22391450,22235901,0.9930531966442548,155549,0.006946803355745161,2001
3585,Late Night,22386555,15499454,0.6923554785450463,6887101,0.30764452145495363,2019
3586,Dead Silence,22382047,16809076,0.7510070906383138,5572971,0.24899290936168617,2007
3587,Mojin: The Worm Valley,22381583,101516,0.004535693476194244,22280067,0.9954643065238058,2018
3588,The Contender,22361811,17872723,0.7992520373238107,4489088,0.20074796267618933,2000
3589,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,22313925,0,0.0,22313925,1.0,2011
3590,Quill: The Life of a Guide Dog,22298559,0,0.0,22298559,1.0,2004
3591,Chouchou,22288364,0,0.0,22288364,1.0,2003
3592,I've Loved You So Long,22272176,3169305,0.1422988485723173,19102871,0.8577011514276827,2008
3593,NASCAR: The IMAX Experience,22248831,21583831,0.970110789191576,665000,0.029889210808424046,2004
3594,Neuilly Yo Mama!,22243482,0,0.0,22243482,1.0,2009
3595,Reign Over Me,22242388,19661987,0.8839872319464979,2580401,0.11601276805350216,2007
3596,Waitress,22240529,19074800,0.8576594558519719,3165729,0.14234054414802813,2007
3597,A.R.O.G,22212369,0,0.0,22212369,1.0,2008
3598,Gooische vrouwen,22194574,0,0.0,22194574,1.0,2011
3599,Upside Down,22187813,105095,0.004736609236791386,22082718,0.9952633907632086,2012
3600,Fanaa,22175908,2105352,0.09493870555379288,20070556,0.9050612944462071,2006
3601,The Marine,22165608,18844784,0.8501812357233783,3320824,0.1498187642766217,2006
3602,Ghosts of the Abyss,22141539,17040871,0.7696335381203628,5100668,0.2303664618796372,2003
3603,Masquerade Night,22138941,0,0.0,22138941,1.0,2021
3604,Unbowed,22132903,0,0.0,22132903,1.0,2012
3605,Ip Man,22108789,0,0.0,22108789,1.0,2008
3606,The Glass Castle,22088533,17273059,0.7819921313923383,4815474,0.21800786860766172,2017
3607,Manual of Love,22079820,0,0.0,22079820,1.0,2005
3608,Stree,22075730,0,0.0,22075730,1.0,2018
3609,Gretel & Hansel,22051055,15347654,0.6960054292186927,6703401,0.3039945707813073,2020
3610,A Thousand Words,22044277,18450127,0.8369576829396582,3594150,0.16304231706034178,2010
3611,"Me, Them and Lara",22039646,0,0.0,22039646,1.0,2010
3612,Crows Zero,22036607,0,0.0,22036607,1.0,2007
3613,Little Black Book,22035509,20698668,0.9393324202313639,1336841,0.06066757976863616,2004
3614,Reno 911! Miami,22021262,20342161,0.9237509185440871,1679101,0.07624908145591293,2007
3615,My Blueberry Nights,22007671,867275,0.039407850108264524,21140396,0.9605921498917355,2007
3616,A Rainy Day in New York,22002504,0,0.0,22002504,1.0,2019
3617,Wild Child,21972336,0,0.0,21972336,1.0,2008
3618,Love Don't Cost a Thing,21964072,21924226,0.9981858555189584,39846,0.0018141444810415846,2003
3619,Unaccompanied Minors,21949234,16655224,0.7588066171238596,5294010,0.24119338287614045,2006
3620,Leap! 2017 Re-release,21929861,21858070,0.9967263358395204,71791,0.003273664160479631,2017
3621,Moss,21925534,0,0.0,21925534,1.0,2010
3622,OSS 117: Lost in Rio,21924245,89375,0.004076537185202957,21834870,0.995923462814797,2009
3623,Kaamelott: First Installment,21915275,188000,0.008578491485961275,21727275,0.9914215085140388,2021
3624,Unfair: The Movie,21914005,0,0.0,21914005,1.0,2007
3625,Like Stars on Earth,21897373,1223869,0.05589113360767065,20673504,0.9441088663923294,2007
3626,Flicka,21893591,21000147,0.9591915277854601,893444,0.04080847221453986,2006
3627,"Grande, grosso e... Verdone",21860130,0,0.0,21860130,1.0,2008
3628,The Immature,21858834,0,0.0,21858834,1.0,2011
3629,Do You Know Claudia?,21852972,0,0.0,21852972,1.0,2004
3630,Pleasant Goat and Big Big Wolf 3,21847806,0,0.0,21847806,1.0,2011
3631,Mr. 3000,21839377,21811187,0.9987092122637015,28190,0.0012907877362985218,2004
3632,Rob-B-Hood,21836580,0,0.0,21836580,1.0,2006
3633,Poupelle of Chimney Town,21824592,0,0.0,21824592,1.0,2020
3634,The Flight Before Christmas,21822495,0,0.0,21822495,1.0,2008
3635,The Barbarian Invasions 2003 Re-release,21815430,3435749,0.1574916928064219,18379681,0.8425083071935782,2003
3636,The Rebound,21791288,0,0.0,21791288,1.0,2009
3637,Phone,21784403,0,0.0,21784403,1.0,2002
3638,Torrente 3: El protector,21762391,0,0.0,21762391,1.0,2005
3639,Confession of Murder,21701525,0,0.0,21701525,1.0,2012
3640,22 Bullets,21695883,0,0.0,21695883,1.0,2010
3641,White Oleander,21672284,16357770,0.7547783150128523,5314514,0.24522168498714764,2002
3642,Inazuma Eleven GO the Movie: The Ultimate Bonds Gryphon,21645379,0,0.0,21645379,1.0,2010
3643,StreetDance 2 2012 Re-release,21638853,0,0.0,21638853,1.0,2012
3644,Just Wright,21584424,21540363,0.9979586668608807,44061,0.0020413331391192094,2010
3645,Man of the House,21577624,19699706,0.91296919438396,1877918,0.08703080561604003,2005
3646,Wolfhound,21573338,0,0.0,21573338,1.0,2006
3647,Épouse-moi mon pote,21571464,0,0.0,21571464,1.0,2017
3648,Wicker Park,21568818,13001257,0.6027802265288714,8567561,0.3972197734711286,2004
3649,Quick,21561934,0,0.0,21561934,1.0,2011
3650,2012 2012 Re-release,21538353,0,0.0,21538353,1.0,2012
3651,Win a Date with Tad Hamilton!,21513434,17071962,0.7935489053026124,4441472,0.20645109469738768,2004
3652,Black Christmas,21510851,16273581,0.7565289257965666,5237270,0.24347107420343342,2006
3653,Chak De! India,21505244,1120404,0.052099106617902124,20384840,0.9479008933820978,2007
3654,My Soul to Take,21500813,14744435,0.6857617430559486,6756378,0.3142382569440514,2010
3655,Winged Migration,21493351,924651,0.04302032754222457,20568700,0.9569796724577754,2001
3656,Over Her Dead Body,21458111,7563670,0.35248536089686555,13894441,0.6475146391031344,2008
3657,K-20: The Fiend with Twenty Faces,21443265,0,0.0,21443265,1.0,2008
3658,K-On! The Movie,21434003,0,0.0,21434003,1.0,2011
3659,The Merchant of Venice,21417725,3765585,0.17581629234664278,17652140,0.8241837076533572,2004
3660,Our Family Wedding,21409028,20255281,0.9461093235993713,1153747,0.053890676400628744,2010
3661,Crazy Romance,21386368,0,0.0,21386368,1.0,2019
3662,Year One in the North,21360942,0,0.0,21360942,1.0,2005
3663,Shaft,21360215,21360215,1.0,0,0.0,2019
3664,Unplanned,21354152,19005109,0.8899959595679566,2349043,0.11000404043204338,2019
3665,Waist Deep,21353303,21344312,0.9995789410191014,8991,0.000421058980898646,2006
3666,Rurouni Kenshin: Final Chapter Part II - The Beginning,21318560,0,0.0,21318560,1.0,2021
3667,Hotel Mumbai,21314816,9651611,0.4528123067072219,11663205,0.5471876932927782,2019
3668,Integrity,21290004,0,0.0,21290004,1.0,2019
3669,New York Minute,21289826,14071441,0.6609467357788645,7218385,0.33905326422113546,2004
3670,Arn: The Knight Templar,21287566,0,0.0,21287566,1.0,2007
3671,Stigmatized Properties,21276720,0,0.0,21276720,1.0,2020
3672,Michael Jordan to the Max,21268532,18650521,0.8769068311813905,2618011,0.12309316881860957,2000
3673,Astral City: A Spiritual Journey,21218935,0,0.0,21218935,1.0,2010
3674,The Prison,21205329,207481,0.009784380143312088,20997848,0.9902156198566879,2017
3675,Red Dog,21185162,0,0.0,21185162,1.0,2011
3676,ATL,21170563,21170563,1.0,0,0.0,2006
3677,Three Kingdoms,21159916,0,0.0,21159916,1.0,2008
3678,Penelope,21156270,10011996,0.47324013164891543,11144274,0.5267598683510846,2007
3679,Mindhunters,21148829,4480744,0.2118672386069224,16668085,0.7881327613930776,2004
3680,The Jacket,21126225,6303762,0.2983856320757731,14822463,0.7016143679242269,2005
3681,Wish Dragon,21120000,0,0.0,21120000,1.0,2021
3682,Beasts of the Southern Wild,21107746,12795746,0.6062109142302546,8312000,0.39378908576974536,2012
3683,The Secret Mission,21083522,0,0.0,21083522,1.0,2019
3684,My Girlfriend Is an Agent,21056256,0,0.0,21056256,1.0,2009
3685,Black Lightning,20984902,0,0.0,20984902,1.0,2009
3686,71: Into the Fire,20967660,176638,0.008424306765752593,20791022,0.9915756932342474,2010
3687,Once,20936722,9439923,0.45087874787657783,11496799,0.5491212521234222,2007
3688,The Spy Next Door 2010 Re-release,20929457,0,0.0,20929457,1.0,2010
3689,Love's a Bitch,20908467,5408467,0.2586735316367288,15500000,0.7413264683632712,2001
3690,The Devil's Rejects,20901859,17044981,0.8154767956285611,3856878,0.18452320437143893,2005
3691,Pokémon Heroes,20867919,746381,0.035766910921975495,20121538,0.9642330890780245,2002
3692,A Moment to Remember,20865847,0,0.0,20865847,1.0,2005
3693,G.O.R.A.,20839049,0,0.0,20839049,1.0,2004
3694,Pokémon the Movie: Secrets of the Jungle,20810273,0,0.0,20810273,1.0,2020
3695,Vicky and the Treasure of the Gods,20796153,0,0.0,20796153,1.0,2011
3696,Love Aaj Kal,20794985,2430083,0.11685908886205015,18364902,0.8831409111379499,2009
3697,Le Grand Chef,20794760,0,0.0,20794760,1.0,2007
3698,Best in Show,20789556,18715392,0.900230481112728,2074164,0.09976951888727205,2000
3699,I Love You Phillip Morris,20768906,2037459,0.09810141179318738,18731447,0.9018985882068127,2009
3700,Pandemic,20712567,0,0.0,20712567,1.0,2009
3701,Bobby,20704591,11242801,0.5430100502830507,9461790,0.45698994971694923,2006
3702,The Photograph,20690779,20578185,0.9945582522533347,112594,0.005441747746665314,2020
3703,Pandorum,20648328,10330853,0.5003239487478115,10317475,0.49967605125218856,2009
3704,Super Size Me,20645757,11536423,0.5587793656585225,9109334,0.4412206343414775,2004
3705,The Front Line,20629645,11018,0.0005340857780150847,20618627,0.9994659142219849,2011
3706,After We Fell,20610184,2007723,0.09741412303742654,18602461,0.9025858769625734,2021
3707,Polisse,20590872,211440,0.010268627768653994,20379432,0.989731372231346,2011
3708,Hollywoo,20587850,0,0.0,20587850,1.0,2011
3709,Walk Hard: The Dewey Cox Story,20576198,18317151,0.8902106696290539,2259047,0.10978933037094608,2007
3710,The 11 Commandments,20537839,0,0.0,20537839,1.0,2004
3711,Country Strong,20529194,20218921,0.9848862551544888,310273,0.015113744845511227,2010
3712,One Hundred Thousand Bad Jokes 2,20460352,0,0.0,20460352,1.0,2017
3713,My Life in Ruins,20455482,8665206,0.4236128975107993,11790276,0.5763871024892007,2009
3714,Yarn,20444185,0,0.0,20444185,1.0,2020
3715,Detective Conan: Jolly Roger in the Deep Azure,20440213,0,0.0,20440213,1.0,2007
3716,Doraemon: Nobita and the Wind Wizard,20428491,0,0.0,20428491,1.0,2003
3717,Beerfest,20387597,19185184,0.9410223284284067,1202413,0.05897767157159326,2006
3718,Ladies in Lavender,20377075,6765081,0.3319947048337409,13611994,0.6680052951662592,2004
3719,The Namesake,20354321,13569248,0.6666519605345715,6785073,0.3333480394654285,2007
3720,Violet Evergarden: The Movie,20339624,0,0.0,20339624,1.0,2020
3721,Brahms: The Boy II,20311536,12611536,0.6209050856616654,7700000,0.37909491433833464,2020
3722,Scabbard Samurai,20251745,0,0.0,20251745,1.0,2011
3723,Ong-Bak: The Thai Warrior,20235426,4563167,0.22550387622182996,15672259,0.77449612377817,2003
3724,Beck,20219060,0,0.0,20219060,1.0,2010
3725,How Not to Rescue a Princess,20157447,0,0.0,20157447,1.0,2010
3726,Serving Sara,20146150,16930185,0.8403682589477394,3215965,0.1596317410522606,2002
3727,Melinda and Melinda,20129327,3826280,0.19008484486341745,16303047,0.8099151551365825,2004
3728,Cado dalle nubi,20123466,0,0.0,20123466,1.0,2009
3729,Mulholland Drive,20117339,7220243,0.35890646372266233,12897096,0.6410935362773377,2001
3730,This Is Tomas,20084169,0,0.0,20084169,1.0,2019
3731,I Heart Huckabees,20072172,12785432,0.6369730191630483,7286740,0.3630269808369518,2004
3732,Evening,20016753,12492481,0.6241012715698695,7524272,0.3758987284301305,2007
3733,Asterix & Obelix: Mission Cleopatra 2002 Re-release,20015611,3115188,0.155637916824023,16900423,0.8443620831759769,2002
3734,The Divine Weapon,19991573,0,0.0,19991573,1.0,2008
3735,Kaiji 2: The Ultimate Gambler,19971259,0,0.0,19971259,1.0,2011
3736,About Her Brother,19969473,0,0.0,19969473,1.0,2010
3737,Himalaya 2001 Re-release,19960881,2487878,0.12463768508013248,17473003,0.8753623149198675,2001
