Date,NIO,WKHS,CRSR,IWDA.AS,SXR8.DE
2020-09-21,18.809999465942383,30.264999389648438,,,
2020-09-22,19.229999542236328,26.90999984741211,,,
2020-09-23,17.959999084472656,22.469999313354492,14.25,54.23500061035156,283.760009765625
2020-09-24,17.850000381469727,22.1299991607666,15.579999923706055,53.619998931884766,280.2799987792969
2020-09-25,18.31999969482422,24.809999465942383,17.25,54.0,282.7200012207031
2020-09-28,18.809999465942383,28.1299991607666,18.469999313354492,,
2020-09-29,20.850000381469727,27.100000381469727,18.780000686645508,54.63999938964844,286.239990234375
2020-09-30,21.219999313354492,25.280000686645508,20.100000381469727,54.959999084472656,289.260009765625
2020-10-01,21.760000228881836,25.079999923706055,20.950000762939453,55.084999084472656,289.67999267578125
2020-10-02,21.18000030517578,23.6200008392334,20.899999618530273,54.88999938964844,287.8299865722656
2020-10-05,21.59000015258789,24.420000076293945,20.030000686645508,,
2020-10-06,20.670000076293945,23.93000030517578,18.290000915527344,,
2020-10-07,21.559999465942383,24.200000762939453,19.110000610351562,,
2020-10-08,21.440000534057617,23.770000457763672,18.3700008392334,,
2020-10-09,21.469999313354492,26.770000457763672,18.110000610351562,56.19499969482422,295.1400146484375
2020-10-12,21.850000381469727,26.579999923706055,18.56999969482422,,
2020-10-13,21.6200008392334,23.6299991607666,18.559999465942383,,
2020-10-14,26.5,22.920000076293945,18.790000915527344,,
2020-10-15,28.06999969482422,22.299999237060547,18.40999984741211,,
2020-10-16,28.479999542236328,22.809999465942383,19.200000762939453,56.82500076293945,300.70001220703125
2020-10-19,27.6299991607666,22.229999542236328,20.059999465942383,,
2020-10-20,27.959999084472656,20.4950008392334,22.969999313354492,,
2020-10-21,27.860000610351562,19.34000015258789,24.639999389648438,,
2020-10-22,27.3799991607666,20.165000915527344,24.020000457763672,,
2020-10-23,27.15999984741211,20.34000015258789,24.670000076293945,55.650001525878906,293.4599914550781
2020-10-26,26.010000228881836,18.530000686645508,24.479999542236328,,
2020-10-27,28.440000534057617,17.25,25.790000915527344,,
